Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
2.40, 8.69, -7.07, -0.18, -0.41, 10.57
2.84, 8.35, -7.26, -0.18, -0.39, 9.74
4.01, 8.20, -7.24, -0.33, -0.52, 10.52
4.60, 6.39, -6.79, -0.11, -0.29, 9.98
4.94, 4.62, -6.00, -0.23, -0.22, 10.08
5.47, 3.26, -5.17, -0.26, -0.16, 9.66
5.62, 1.87, -4.64, -0.28, -0.36, 9.71
5.52, 0.60, -4.62, -0.47, -0.08, 9.90
5.19, -1.35, -4.78, -0.07, 0.12, 9.33
4.90, -1.14, -4.74, -0.05, 0.03, 9.79
4.71, -1.06, -4.62, 0.16, -0.00, 9.71
4.26, -0.14, -4.30, -0.08, 0.27, 9.47
3.76, 0.43, -3.98, 0.31, 0.41, 9.63
3.41, 2.09, -3.43, -0.19, 0.26, 9.82
2.85, 2.62, -3.14, -0.09, 0.22, 10.17
2.14, 1.94, -3.33, -0.65, 0.48, 10.51
0.94, 0.69, -3.78, 0.09, 0.28, 10.32
0.47, 1.00, -3.59, -0.29, 0.35, 10.47
-0.15, 0.36, -3.33, -0.03, 0.15, 10.36
-0.58, 0.01, -3.33, -0.37, 0.42, 10.57
-1.20, -0.74, -3.59, -0.17, 0.27, 10.27
-1.08, -1.32, -3.42, -0.11, 0.39, 10.16
-0.82, -1.98, -3.06, -0.01, 0.21, 10.02
-0.53, -2.69, -2.37, 0.02, 0.48, 9.88
-0.16, -3.57, -2.17, 0.30, 0.20, 9.49
0.15, -3.81, -1.91, 0.42, 0.19, 9.38
0.76, -3.27, -1.41, 0.44, 0.15, 9.07
1.43, -1.97, -1.26, 0.48, 0.01, 9.20
2.12, -1.34, -1.43, 0.34, 0.13, 8.75
2.94, -0.18, -1.87, 0.61, 0.13, 8.86
3.78, 2.04, -1.86, 0.43, 0.06, 8.58
4.22, 4.34, -1.74, 0.25, 0.26, 9.34
4.62, 4.58, -1.44, 0.09, 0.37, 9.18
5.07, 4.15, -1.05, -0.04, 0.24, 9.91
5.02, 2.91, -0.67, -0.22, 0.29, 9.87
4.72, 1.26, -0.45, -0.41, 0.19, 10.43
4.25, -0.52, -0.24, -0.41, 0.39, 10.18
3.50, -1.86, -0.47, -0.51, 0.24, 10.63
2.53, -2.76, -0.85, -0.40, 0.40, 10.32
1.31, -2.80, -1.34, -0.10, 0.17, 10.60
0.61, -2.82, -1.62, -0.02, 0.26, 10.10
-0.39, -1.37, -2.08, -0.17, 0.19, 10.63
-2.04, -0.37, -2.24, 0.13, -0.22, 10.02
-3.43, 1.69, -2.68, -0.43, -0.50, 11.21
-5.17, 0.53, -3.20, -0.23, -0.20, 10.34
-5.62, -0.41, -3.86, -0.25, -0.04, 10.94
-5.91, -1.54, -4.00, 0.27, -0.13, 9.38
-5.52, 0.05, -3.79, -0.09, -0.34, 10.14
-5.32, 0.24, -3.58, 0.16, -0.48, 9.11
-4.21, 1.67, -3.71, -0.07, -0.61, 9.45
-3.02, 2.10, -4.20, 0.25, -0.71, 8.63
-0.98, 3.55, -4.71, -0.18, -0.90, 9.10
1.00, 3.77, -4.97, 0.04, -0.96, 8.57
2.94, 4.01, -5.20, -0.07, -0.76, 8.81
4.91, 4.02, -5.06, 0.05, -0.65, 8.49
6.00, 4.36, -5.02, -0.13, -0.57, 8.63
8.00, 3.95, -4.87, -0.20, -0.46, 8.68
9.76, 3.40, -4.52, -0.40, -0.34, 8.84
11.16, 2.50, -3.97, -0.34, -0.13, 9.10
12.21, 1.35, -3.49, -0.41, 0.10, 9.46
12.71, 0.14, -3.17, -0.52, 0.10, 9.61
12.63, -1.63, -3.11, -0.48, 0.34, 9.88
12.21, -3.17, -3.07, -0.34, 0.33, 10.29
11.06, -5.15, -2.94, 0.15, 0.41, 10.14
9.96, -5.37, -2.73, 0.20, 0.36, 10.38
8.15, -5.26, -2.72, 0.36, 0.57, 10.22
6.59, -3.71, -2.72, 0.23, 0.58, 10.54
4.87, -2.85, -2.99, 0.56, 0.68, 10.27
3.77, -1.16, -3.20, 0.28, 0.72, 10.87
2.43, -0.59, -3.56, 0.37, 0.90, 10.48
1.92, 0.35, -3.72, 0.45, 0.88, 10.69
0.82, 1.63, -3.49, 0.38, 0.51, 10.97
-0.15, 2.65, -3.05, -0.01, 0.71, 11.14
-1.08, 1.85, -2.99, -0.13, 0.53, 11.32
-1.79, 0.69, -2.94, -0.39, 0.74, 11.26
-2.67, -0.61, -2.88, -0.28, 0.45, 11.04
-3.59, -1.71, -2.86, -0.36, 0.51, 10.87
-4.41, -2.70, -3.19, -0.27, 0.34, 10.46
-4.98, -2.66, -3.32, -0.32, 0.62, 10.36
-5.81, -2.49, -3.31, -0.02, 0.29, 10.06
-5.98, -1.57, -3.24, -0.10, 0.44, 9.82
-6.26, -1.01, -3.20, -0.04, 0.31, 9.71
-6.18, -0.27, -3.05, -0.39, 0.53, 9.68
-6.32, -0.85, -3.49, -0.34, 0.38, 9.50
-6.20, -1.07, -4.17, -0.51, 0.40, 9.80
-6.36, -1.20, -4.57, -0.52, 0.35, 9.87
-6.68, -1.00, -5.02, -0.09, 0.23, 9.06
-6.84, -0.33, -5.42, -0.14, -0.02, 9.63
-7.43, -0.95, -5.61, -0.03, 0.12, 9.08
-7.79, -0.92, -6.02, 0.13, -0.03, 9.39
-7.91, -0.55, -6.49, 0.12, -0.11, 9.07
-7.97, -0.57, -6.86, 0.34, -0.19, 9.12
-7.75, -0.08, -6.85, 0.41, -0.08, 9.14
-7.54, 0.45, -6.52, 0.68, -0.01, 8.63
-6.45, 2.23, -6.13, 0.59, -0.19, 8.89
-5.58, 3.55, -5.70, 0.50, -0.41, 8.72
-4.30, 4.34, -5.88, 0.05, -0.41, 9.40
-3.51, 3.73, -6.28, 0.23, -0.57, 8.93
-2.98, 3.98, -6.51, 0.17, -0.63, 9.19
-2.05, 4.09, -6.65, 0.35, -0.60, 9.33
-0.55, 3.98, -6.45, 0.22, -0.52, 9.87
0.48, 2.63, -5.68, 0.38, -0.33, 9.50
2.20, 2.01, -4.69, 0.60, -0.38, 9.83
4.09, 2.20, -3.57, 0.37, -0.16, 9.72
5.84, 3.08, -2.99, 0.15, 0.02, 9.90
7.11, 4.04, -2.43, 0.10, 0.09, 9.60
7.97, 5.23, -2.19, 0.09, -0.04, 9.99
8.13, 5.86, -2.00, -0.29, 0.14, 10.42
7.52, 4.51, -2.14, -0.38, 0.19, 10.72
6.63, 3.17, -2.56, -0.41, 0.38, 10.66
4.96, 0.99, -2.75, -0.11, 0.31, 10.53
3.10, -0.08, -2.59, -0.08, 0.53, 10.65
0.72, -1.09, -2.37, 0.13, 0.43, 10.18
-1.30, -1.01, -2.35, 0.17, 0.73, 10.25
-2.27, -1.20, -2.41, 0.39, 0.71, 9.93
-3.72, -0.50, -2.33, 0.27, 0.67, 9.98
-5.21, 0.21, -2.21, 0.51, 0.29, 9.50
-6.29, 2.31, -1.99, 0.19, 0.19, 9.96
-7.29, 3.36, -1.78, 0.23, 0.00, 9.67
-7.75, 4.25, -2.00, -0.36, -0.04, 10.27
-7.84, 2.99, -2.27, -0.45, -0.22, 9.89
-7.37, 1.34, -2.37, -0.35, -0.08, 10.05
-6.39, 0.11, -1.79, -0.02, -0.10, 9.47
-4.90, -0.17, -0.81, -0.27, -0.24, 9.58
-3.17, -0.53, -0.37, -0.51, -0.43, 9.55
-2.13, -0.80, -0.41, -0.52, -0.53, 9.58
-0.14, -0.84, -0.68, -0.48, -0.76, 9.03
2.09, 0.43, -1.27, -0.49, -0.88, 9.13
4.01, 2.14, -1.79, -0.73, -0.75, 8.88
5.67, 3.59, -2.38, -0.88, -0.66, 9.14
6.87, 3.95, -2.98, -0.81, -0.54, 9.15
7.60, 2.94, -3.23, -0.72, -0.60, 9.33
8.00, 1.40, -3.00, -0.79, -0.33, 9.39
7.80, -0.82, -2.94, -0.80, -0.17, 9.33
7.53, -2.40, -3.12, -0.69, 0.03, 9.28
6.77, -3.98, -3.30, -0.48, -0.18, 9.24
5.77, -4.78, -3.68, -0.34, -0.06, 9.25
4.51, -5.24, -4.26, -0.10, -0.02, 9.23
3.49, -5.45, -4.94, 0.35, 0.19, 9.06
3.17, -5.04, -5.18, 0.54, 0.20, 9.06
2.56, -3.62, -5.40, 0.68, 0.02, 9.39
1.89, -1.95, -5.43, 0.80, -0.17, 9.48
1.65, -0.32, -5.36, 0.73, -0.11, 9.90
1.76, 0.70, -5.32, 0.69, -0.14, 9.95
2.14, 1.44, -5.71, 0.41, -0.04, 10.55
2.77, 1.71, -6.24, 0.26, -0.00, 10.68
3.50, 1.43, -6.64, 0.39, 0.11, 10.66
4.58, 2.11, -6.65, 0.32, 0.26, 11.07
5.59, 1.80, -6.38, 0.27, 0.54, 10.90
6.47, 1.79, -5.76, 0.04, 0.77, 11.62
6.72, 0.17, -4.94, 0.15, 0.79, 10.86
7.00, 0.03, -4.48, 0.11, 0.82, 10.99
7.11, -0.72, -3.49, 0.11, 0.80, 11.06
6.26, -0.59, -2.77, -0.12, 0.56, 11.01
4.45, -0.83, -2.30, -0.01, 0.44, 10.68
2.59, -0.47, -2.36, -0.28, 0.46, 10.48
0.30, -0.42, -3.07, -0.28, 0.61, 10.40
-1.95, -0.72, -3.82, -0.36, 0.83, 10.22
-3.97, -0.98, -4.68, -0.19, 0.84, 9.80
-5.57, -0.32, -5.09, -0.23, 1.03, 9.57
-7.17, 0.98, -5.07, -0.21, 0.71, 9.95
-8.71, 1.10, -4.86, -0.09, 0.45, 9.57
-9.06, 1.37, -4.76, -0.24, 0.48, 9.79
-9.92, 1.14, -4.68, -0.32, 0.47, 9.83
-10.41, 1.07, -4.89, -0.52, 0.31, 10.05
-10.60, 0.30, -5.08, -0.60, 0.22, 9.85
-9.89, -0.82, -4.86, -0.61, 0.41, 9.95
-9.43, -1.98, -4.55, -0.34, 0.12, 9.70
-8.37, -2.26, -4.17, -0.60, 0.07, 10.22
-6.98, -3.79, -3.74, -0.65, -0.05, 9.66
-5.58, -4.93, -3.62, -0.57, -0.10, 10.11
-4.14, -5.30, -3.47, -0.60, -0.25, 9.81
-2.61, -5.98, -3.49, -0.54, -0.23, 9.70
-1.27, -5.88, -3.63, -0.33, -0.25, 9.70
-0.34, -5.23, -3.52, -0.17, -0.24, 9.33
0.28, -4.49, -3.23, -0.01, -0.26, 9.55
0.48, -4.51, -2.83, -0.26, -0.43, 9.31
0.68, -4.36, -2.79, -0.37, -0.35, 9.57
0.78, -5.39, -3.27, 0.04, -0.15, 9.16
0.98, -5.45, -3.75, -0.08, -0.13, 9.33
0.73, -5.24, -3.94, 0.34, -0.22, 9.06
0.72, -4.05, -3.89, 0.32, -0.21, 8.99
0.69, -2.91, -3.74, 0.46, -0.23, 9.06
1.04, -2.40, -3.62, 0.39, -0.07, 9.14
1.16, -1.92, -3.47, 0.30, -0.34, 9.87
1.27, -2.85, -3.43, 0.29, -0.33, 9.51
1.70, -3.74, -3.31, 0.28, -0.37, 10.23
1.96, -4.85, -3.07, 0.41, -0.10, 9.42
2.29, -4.49, -2.82, 0.47, -0.08, 10.30
2.53, -4.94, -2.39, 0.81, 0.01, 9.17
2.69, -4.17, -2.25, 0.78, 0.00, 10.10
2.41, -4.48, -2.20, 1.19, 0.06, 9.16
3.05, -2.30, -1.66, 0.61, 0.11, 10.02
2.70, -1.96, -1.42, 0.84, 0.14, 9.29
3.07, 0.08, -1.37, 0.27, 0.10, 10.27
2.85, -0.14, -1.56, 0.52, 0.02, 9.37
3.20, 1.23, -2.00, 0.12, -0.17, 10.34
2.74, 1.17, -2.55, 0.22, -0.23, 9.70
2.82, 1.68, -3.09, 0.01, -0.02, 10.24
2.55, 1.59, -3.68, 0.18, 0.00, 9.57
2.45, 2.70, -3.99, -0.08, -0.03, 10.03
2.23, 3.34, -4.23, -0.12, -0.13, 9.88
2.01, 3.21, -4.68, -0.30, 0.08, 9.85
1.85, 2.57, -5.13, -0.24, 0.11, 9.66
1.62, 2.26, -5.32, -0.24, 0.15, 9.46
1.67, 2.56, -5.54, -0.41, -0.09, 9.80
1.56, 2.24, -5.65, -0.38, -0.03, 9.70
1.34, 1.99, -5.96, -0.55, 0.38, 9.53
1.09, 1.52, -6.20, -0.13, 0.04, 9.52
1.24, 1.50, -6.16, -0.44, 0.20, 9.75
0.90, 0.31, -6.00, -0.11, -0.01, 9.70
0.76, -0.56, -5.55, -0.22, 0.33, 9.85
0.59, -1.85, -4.77, 0.25, 0.14, 9.58
0.92, -2.00, -3.73, -0.07, 0.26, 9.89
1.01, -2.65, -3.16, 0.05, 0.11, 9.53
1.26, -2.40, -2.57, -0.06, 0.41, 9.87
1.27, -2.82, -2.26, 0.41, 0.20, 9.42
1.79, -1.44, -1.75, 0.05, 0.46, 9.86
1.75, -1.40, -1.05, 0.19, 0.46, 9.82
1.75, -0.68, -0.43, -0.33, 0.37, 10.38
1.61, -1.46, 0.05, 0.05, 0.29, 10.33
1.60, -1.88, 0.29, -0.19, 0.25, 10.65
1.11, -4.14, 0.76, -0.26, 0.40, 10.58
0.53, -5.46, 1.07, -0.33, 0.28, 10.85
-0.74, -6.76, 1.17, -0.02, 0.19, 10.11
-1.13, -6.61, 1.13, 0.08, -0.07, 10.51
-2.08, -6.96, 0.98, 0.11, 0.02, 9.89
-2.57, -6.16, 0.52, 0.34, -0.26, 10.17
-3.00, -4.91, -0.18, 0.44, -0.29, 9.39
-3.04, -2.61, -1.10, 0.30, -0.41, 9.58
-2.89, -0.13, -2.15, 0.31, -0.70, 9.09
-1.97, 2.37, -3.49, -0.17, -0.86, 9.41
-1.43, 4.43, -4.88, -0.24, -0.96, 9.47
-0.58, 5.26, -6.23, -0.42, -0.80, 9.37
0.69, 5.68, -7.26, -0.51, -0.76, 9.91
1.37, 4.20, -7.64, -0.42, -0.52, 9.29
1.91, 3.68, -7.73, -0.51, -0.44, 9.17
2.56, 2.66, -7.91, -0.39, -0.35, 9.65
2.98, 1.61, -7.75, -0.49, -0.27, 9.11
3.20, 0.39, -7.58, -0.39, -0.29, 9.56
3.30, -0.83, -7.25, -0.49, -0.21, 9.40
3.32, -2.61, -6.99, -0.10, -0.01, 9.58
3.67, -3.38, -6.35, -0.17, 0.15, 9.31
4.00, -4.01, -5.68, 0.08, 0.28, 9.37
4.25, -3.62, -5.01, -0.15, 0.17, 9.29
4.43, -3.65, -4.59, 0.10, 0.44, 9.50
4.81, -3.05, -4.43, -0.19, 0.14, 9.70
4.58, -2.91, -4.39, 0.02, 0.30, 9.72
4.22, -2.66, -4.30, 0.04, -0.07, 10.05
3.73, -3.09, -3.94, 0.40, 0.18, 9.98
3.48, -2.91, -3.72, 0.34, 0.19, 9.98
2.89, -2.82, -3.23, 0.41, 0.37, 10.17
2.54, -2.49, -2.86, 0.56, 0.24, 9.98
2.27, -1.93, -2.79, 0.58, 0.48, 9.94
2.35, -0.83, -3.04, 0.78, 0.19, 10.03
2.11, 0.82, -3.55, 0.53, 0.20, 9.98
1.64, 3.36, -4.47, 0.36, 0.25, 10.18
1.52, 5.17, -5.46, 0.37, 0.49, 10.10
1.43, 6.06, -6.26, 0.45, 0.41, 10.62
1.17, 5.93, -6.31, 0.42, 0.63, 10.72
0.90, 5.07, -5.52, 0.69, 0.44, 10.83
0.34, 3.66, -4.34, 0.73, 0.83, 10.66
-0.36, 2.66, -3.09, 0.66, 0.79, 10.57
-1.31, 2.38, -2.04, 0.32, 1.00, 10.31
-2.46, 2.08, -1.65, 0.33, 0.86, 10.29
-3.26, 2.12, -1.68, 0.23, 0.80, 10.18
-4.84, 2.66, -1.74, 0.30, 0.52, 10.29
-6.43, 2.94, -1.53, 0.16, 0.30, 10.34
-8.08, 2.84, -1.41, -0.01, 0.48, 10.27
-9.40, 3.01, -1.15, -0.19, 0.30, 10.25
-10.63, 2.50, -1.07, -0.22, 0.28, 9.96
-11.45, 2.25, -1.01, -0.30, 0.07, 10.14
-12.09, 2.03, -0.95, -0.40, 0.17, 9.78
-13.03, 1.84, -0.92, -0.26, -0.15, 9.85
-13.18, 1.73, -0.83, -0.34, -0.20, 9.38
-13.12, 1.56, -0.89, -0.23, -0.31, 9.54
-12.66, 1.41, -0.75, -0.22, -0.47, 9.36
-11.60, 1.18, -0.79, -0.34, -0.64, 9.25
-9.86, 1.17, -1.09, -0.40, -0.68, 9.12
-7.90, 1.35, -1.95, -0.48, -0.69, 8.92
-6.55, 1.74, -2.37, -0.43, -0.70, 8.76
-3.49, 2.62, -3.14, -0.49, -0.72, 8.89
-0.50, 2.91, -3.86, -0.27, -0.65, 8.75
2.62, 3.63, -4.22, -0.29, -0.68, 8.96
5.29, 3.90, -4.46, -0.29, -0.67, 9.06
7.52, 3.44, -4.43, -0.38, -0.39, 9.39
8.96, 2.08, -4.26, -0.21, -0.26, 9.17
10.26, 1.13, -4.07, -0.36, 0.07, 9.41
10.43, 0.14, -3.62, -0.02, 0.07, 9.41
10.00, -0.52, -3.23, -0.06, 0.27, 9.79
9.12, -1.74, -2.75, 0.32, 0.35, 9.42
8.19, -1.95, -2.48, 0.12, 0.42, 9.81
6.56, -2.17, -2.56, 0.23, 0.48, 9.71
4.84, -1.53, -2.82, 0.08, 0.49, 10.06
3.72, -1.30, -3.04, 0.12, 0.37, 9.94
1.70, -0.47, -3.75, 0.23, 0.50, 10.12
0.07, -0.14, -4.05, 0.26, 0.36, 10.04
-1.48, 0.50, -4.43, 0.47, 0.31, 10.55
-3.05, 0.87, -4.90, 0.36, 0.19, 10.48
-3.92, 1.29, -5.25, 0.41, 0.33, 10.59
-4.50, 1.82, -5.47, 0.41, 0.09, 10.60
-4.81, 2.66, -5.76, 0.49, 0.20, 10.52
-4.57, 4.04, -5.90, 0.47, 0.13, 10.41
-4.43, 4.95, -6.21, 0.33, 0.03, 10.49
-4.15, 6.19, -6.61, 0.37, -0.02, 10.47
-3.76, 6.84, -6.66, 0.30, 0.07, 10.50
-3.55, 6.81, -6.38, 0.46, 0.12, 10.37
-3.01, 6.71, -5.42, 0.20, 0.38, 10.11
-2.60, 6.39, -4.52, 0.02, 0.32, 10.30
-2.33, 5.76, -4.12, 0.12, 0.33, 10.11
-1.86, 4.57, -3.08, -0.01, 0.34, 10.23
-2.11, 3.28, -2.21, 0.06, 0.28, 9.53
-2.04, 3.31, -1.57, -0.19, 0.09, 10.06
-2.62, 2.32, -1.22, -0.35, 0.10, 9.52
-3.12, 2.11, -1.14, -0.39, 0.11, 9.71
-3.94, 1.44, -1.39, -0.29, -0.11, 9.15
-4.42, 1.68, -1.67, -0.18, -0.13, 9.42
-5.20, 1.98, -1.76, -0.31, 0.05, 8.92
-5.71, 2.17, -1.85, -0.18, 0.14, 9.17
-6.01, 2.02, -1.91, -0.34, 0.18, 8.77
-5.77, 1.82, -1.93, -0.22, 0.02, 8.94
-5.25, 1.99, -1.97, -0.37, -0.02, 9.06
-4.81, 1.60, -1.78, -0.21, -0.18, 9.16
-3.88, 1.50, -1.52, -0.31, -0.25, 9.18
-3.36, 1.44, -1.50, -0.39, -0.22, 9.21
-2.35, 1.50, -1.53, -0.18, -0.51, 9.13
-0.93, 1.44, -1.63, -0.38, -0.18, 9.39
0.59, 0.50, -1.79, -0.14, -0.39, 9.09
2.17, 0.36, -1.80, 0.14, -0.36, 8.87
3.88, 1.75, -1.59, 0.05, -0.53, 9.23
5.03, 2.46, -1.55, 0.17, -0.38, 8.97
6.41, 3.29, -1.68, 0.16, -0.73, 9.50
7.42, 3.72, -2.08, 0.35, -0.57, 8.87
8.28, 5.38, -2.56, 0.20, -0.48, 9.82
8.22, 6.11, -2.96, 0.04, -0.29, 9.53
8.19, 6.49, -3.34, 0.12, -0.38, 10.12
7.77, 6.10, -3.88, -0.12, -0.21, 9.90
6.90, 5.39, -4.53, -0.10, -0.21, 10.67
5.56, 4.31, -4.88, 0.03, 0.19, 10.41
4.88, 4.01, -4.97, 0.04, 0.18, 10.64
3.42, 3.11, -5.05, 0.16, 0.30, 10.40
1.95, 3.14, -5.10, -0.03, 0.57, 10.69
0.11, 2.85, -5.20, 0.08, 0.43, 10.58
-1.34, 3.17, -5.39, 0.00, 0.49, 10.77
-2.85, 2.71, -5.58, 0.12, 0.46, 10.64
-4.00, 3.41, -5.65, -0.07, 0.51, 10.80
-5.25, 3.20, -5.44, 0.23, 0.58, 10.74
-5.62, 3.77, -4.97, -0.15, 0.70, 10.92
-6.19, 2.56, -4.73, 0.10, 0.87, 10.57
-6.13, 3.20, -4.10, -0.23, 0.76, 10.88
-6.36, 2.71, -3.27, -0.12, 0.85, 10.75
-6.33, 2.38, -2.59, -0.21, 0.72, 10.91
-6.67, 1.14, -1.86, 0.06, 0.78, 10.53
-6.62, 0.87, -1.40, -0.11, 0.91, 10.26
-6.54, 0.49, -0.59, -0.21, 0.79, 10.96
-6.50, -0.53, 0.04, -0.27, 0.81, 10.37
-6.15, -0.97, 0.60, -0.13, 0.73, 10.52
-5.91, -1.00, 1.05, 0.04, 0.46, 9.89
-5.64, 0.50, 1.31, -0.34, 0.29, 10.44
-6.26, 0.91, 1.09, -0.30, 0.14, 9.86
-6.53, 1.36, 0.43, -0.50, 0.31, 10.12
-7.15, 1.05, -0.35, -0.18, 0.26, 9.25
-7.72, 2.22, -0.90, -0.41, 0.28, 9.73
-8.57, 1.89, -1.24, -0.32, 0.37, 9.09
-9.26, 1.79, -1.77, -0.59, 0.45, 9.59
-10.04, 0.71, -2.15, -0.39, 0.35, 9.03
-10.17, 0.50, -2.10, -0.53, 0.17, 9.48
-10.22, -0.21, -1.90, -0.41, 0.15, 9.27
-10.05, -1.03, -1.41, -0.65, 0.01, 9.43
-9.97, -2.51, -0.93, -0.60, -0.28, 9.37
-9.05, -3.82, -0.65, -0.86, -0.54, 9.58
-8.06, -5.74, -0.69, -0.76, -0.73, 9.38
-6.74, -6.79, -0.76, -0.70, -0.89, 9.56
-5.25, -8.22, -1.09, -0.43, -0.67, 9.20
-3.17, -8.80, -1.23, -0.11, -0.56, 9.30
-0.96, -8.88, -1.02, 0.14, -0.41, 8.86
1.41, -7.61, -0.76, 0.38, -0.29, 8.92
3.17, -5.52, -0.33, 0.37, -0.25, 8.83
4.43, -2.82, -0.33, 0.39, -0.32, 9.23
5.02, -0.63, -0.68, 0.15, -0.37, 9.67
4.84, -0.18, -1.28, 0.22, -0.26, 9.69
4.26, 0.27, -2.02, 0.08, 0.00, 10.33
3.65, -0.08, -2.35, 0.37, 0.00, 10.21
2.60, 0.38, -2.46, 0.45, 0.09, 9.97
1.44, 0.27, -2.49, 0.26, 0.06, 10.49
0.05, -0.21, -2.75, 0.09, 0.26, 10.28
-1.47, -0.14, -3.19, 0.50, -0.10, 10.14
-2.71, 1.08, -3.29, 0.31, 0.03, 10.05
-3.88, 1.97, -3.61, 0.36, -0.11, 9.90
-4.74, 3.19, -3.94, 0.12, 0.10, 10.14
-5.54, 2.73, -4.32, 0.21, 0.05, 9.70
-5.80, 3.17, -4.14, 0.13, 0.17, 9.85
-6.18, 2.69, -3.78, 0.06, -0.05, 9.82
-6.27, 1.96, -3.24, -0.18, -0.03, 9.96
-6.44, 0.26, -2.54, 0.09, -0.14, 9.64
-5.83, -0.76, -1.66, -0.27, 0.03, 9.41
-5.21, -2.20, -1.08, -0.04, -0.21, 9.43
-5.00, -2.87, -0.72, -0.03, -0.31, 8.82
-3.85, -2.93, -0.04, -0.02, -0.37, 9.29
-2.52, -3.54, 0.63, 0.22, -0.33, 8.59
-0.67, -2.89, 1.42, 0.20, -0.14, 9.10
1.04, -2.57, 2.26, 0.42, -0.43, 8.56
3.21, -1.30, 2.96, 0.02, -0.27, 8.92
5.25, -0.69, 3.34, 0.13, -0.23, 8.79
6.88, 0.31, 3.49, -0.13, -0.12, 9.57
7.97, 0.49, 3.50, 0.22, -0.39, 9.38
8.62, 0.87, 3.45, -0.14, 0.01, 9.94
8.61, 0.70, 3.49, 0.20, -0.13, 10.05
8.34, 0.27, 3.54, -0.10, 0.18, 10.16
7.55, 0.10, 3.19, -0.15, 0.11, 10.56
6.08, -0.54, 2.66, -0.04, 0.31, 10.42
5.36, -0.38, 2.40, -0.13, 0.25, 10.51
3.59, -0.51, 1.82, 0.17, 0.25, 10.48
1.96, 0.11, 1.40, -0.06, 0.38, 10.71
0.08, 0.03, 0.58, -0.05, 0.43, 10.47
-1.69, 1.27, -0.30, -0.09, 0.38, 10.57
-3.96, 1.90, -1.01, -0.08, 0.21, 10.54
-5.83, 3.04, -1.75, -0.36, 0.19, 10.96
-7.82, 2.45, -2.56, -0.31, 0.23, 10.52
-9.01, 2.35, -3.14, -0.72, 0.12, 11.18
-10.10, 0.46, -3.58, -0.37, 0.15, 10.55
-10.09, -0.46, -3.27, -0.82, 0.13, 10.97
-10.11, -2.62, -2.68, -0.61, 0.16, 10.21
-9.17, -3.46, -2.07, -0.75, -0.10, 10.26
-7.87, -4.86, -1.68, -0.29, -0.20, 9.85
-6.39, -5.56, -1.74, -0.59, -0.31, 9.67
-5.65, -5.92, -1.95, -0.35, -0.33, 9.27
-3.80, -4.86, -2.34, -0.27, -0.31, 8.97
-1.83, -3.18, -2.86, -0.05, -0.12, 8.79
0.10, -1.17, -3.13, 0.09, -0.20, 8.93
1.63, 0.75, -3.11, 0.06, -0.08, 9.03
2.68, 2.05, -3.10, -0.14, -0.16, 9.39
2.99, 2.90, -3.39, -0.16, 0.13, 9.35
2.65, 3.11, -3.49, -0.02, -0.10, 9.38
1.93, 3.14, -3.71, -0.23, 0.19, 9.47
0.79, 2.62, -4.34, -0.37, 0.16, 9.58
-0.61, 2.04, -4.89, -0.31, 0.35, 9.76
-2.00, 0.99, -5.34, 0.01, 0.20, 9.49
-3.30, 1.28, -5.28, -0.13, 0.35, 9.78
-4.45, 0.86, -5.29, -0.21, 0.24, 9.74
-5.58, 0.11, -5.55, -0.20, 0.15, 9.94
-6.03, -0.18, -5.67, -0.15, 0.01, 10.00
-6.65, -0.21, -5.62, -0.04, 0.10, 10.18
-7.12, -1.08, -5.40, -0.07, -0.04, 9.74
-7.01, -1.43, -5.09, -0.11, 0.29, 10.00
-6.83, -1.34, -4.49, -0.11, 0.05, 10.27
-6.47, -2.09, -3.75, -0.10, 0.19, 10.17
-5.82, -2.82, -2.56, -0.25, -0.04, 10.46
-5.52, -3.69, -1.38, -0.17, 0.13, 10.13
-4.52, -4.06, -0.27, -0.46, -0.07, 10.77
-4.07, -5.85, 0.79, -0.41, 0.00, 10.20
-3.55, -6.69, 1.59, -0.53, -0.08, 10.85
-3.41, -8.39, 2.00, -0.25, -0.02, 9.75
-3.07, -8.07, 2.15, -0.33, -0.09, 10.34
-3.37, -8.02, 1.86, -0.28, 0.00, 9.81
-3.73, -7.38, 1.08, -0.26, 0.03, 10.30
-4.17, -7.53, 0.79, 0.01, 0.08, 9.79
-4.93, -6.58, 0.53, 0.08, 0.19, 10.06
-6.06, -5.68, 0.42, 0.34, 0.14, 9.81
-6.97, -4.78, 0.59, -0.02, 0.22, 10.11
-8.18, -5.07, 0.34, 0.24, 0.00, 9.87
-9.12, -5.01, -0.05, -0.08, -0.04, 10.16
-10.15, -5.74, -0.60, 0.16, -0.38, 9.84
-10.69, -6.13, -1.57, -0.19, -0.35, 10.02
-10.54, -6.12, -2.79, -0.15, -0.36, 9.82
-9.93, -5.78, -3.64, 0.02, -0.40, 9.40
-8.67, -4.36, -4.25, -0.01, -0.40, 9.48
-6.86, -3.60, -4.28, -0.05, -0.44, 9.61
-5.04, -3.33, -4.11, -0.14, -0.64, 9.46
-3.05, -3.68, -3.79, -0.09, -0.62, 9.28
-2.16, -3.94, -3.59, -0.01, -0.66, 9.05
-0.46, -4.36, -3.04, -0.16, -0.72, 9.55
0.76, -5.45, -2.50, 0.06, -0.52, 9.07
