Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
1.85, -2.72, -6.74, -0.20, -0.19, 7.53
7.13, -0.94, -8.59, -0.94, -0.46, 8.00
10.15, -0.30, -11.11, -1.17, -1.05, 8.38
14.51, 0.44, -16.29, -2.17, -1.05, 8.25
17.76, 1.45, -20.65, -2.65, -0.51, 9.15
20.10, 2.55, -27.85, -2.86, 0.28, 10.58
19.65, 1.59, -32.03, -2.64, 0.48, 10.31
17.39, 1.37, -37.67, -3.05, 1.12, 11.15
12.31, -0.25, -43.27, -2.35, 1.80, 10.71
9.21, -3.67, -46.65, -1.62, 1.38, 11.77
3.55, -13.92, -52.09, -1.78, 0.21, 12.57
-0.55, -19.39, -56.41, -2.04, -0.52, 12.29
-4.90, -18.30, -60.73, -1.65, -0.11, 10.37
-6.20, -13.69, -61.52, -1.19, 0.75, 10.16
-6.00, -8.09, -61.58, -0.68, 1.01, 9.74
-5.57, -6.95, -63.32, -0.97, 0.68, 9.95
-5.84, -10.25, -68.86, -1.35, 1.37, 10.26
-5.49, -12.47, -77.18, -1.42, 1.45, 9.49
-5.07, -12.27, -81.98, 0.26, 0.71, 10.15
-4.71, -10.18, -84.63, 1.79, 0.63, 8.42
-2.84, -6.26, -84.82, 1.54, 1.14, 7.77
-0.40, 2.74, -88.07, -0.62, 1.37, 8.46
0.79, 6.65, -92.65, -1.08, 0.86, 9.60
1.72, 7.23, -95.15, -1.06, 0.69, 9.28
4.79, 5.76, -96.59, -1.11, 1.59, 9.98
7.49, 0.26, -96.31, -0.43, 1.28, 9.73
11.15, -6.87, -96.37, -0.43, 0.24, 9.99
12.07, -7.67, -97.23, -0.03, 0.31, 8.43
13.13, -1.56, -99.70, -0.59, 0.95, 8.22
13.22, 3.08, -102.96, -0.84, 1.13, 8.63
11.80, 5.27, -109.84, -1.22, 0.59, 8.77
10.15, 6.07, -117.36, -0.73, 0.77, 9.53
8.24, 5.50, -121.99, -1.09, 0.74, 11.25
5.39, 4.53, -126.69, -0.58, 0.76, 10.04
5.01, 6.30, -126.79, -1.09, 1.64, 11.21
4.24, 3.14, -125.95, -0.63, 1.99, 10.67
5.07, -1.33, -125.99, -1.02, 0.94, 11.64
2.24, -10.28, -129.01, -1.51, 0.44, 11.92
-0.82, -14.82, -134.22, -0.44, 1.11, 10.04
-1.92, -14.02, -136.82, 0.57, 2.00, 9.54
-3.51, -7.05, -139.11, 0.88, 1.94, 8.86
-4.68, -0.37, -140.38, 0.69, 1.45, 8.93
-5.35, 7.34, -142.78, -0.36, 1.83, 10.00
-6.21, 10.67, -143.79, -0.70, 0.54, 10.87
-5.52, 11.99, -143.83, -1.46, 0.26, 12.03
-5.00, 7.96, -143.76, -1.60, 0.43, 12.53
-4.44, -1.11, -142.87, -1.16, 0.18, 11.72
-4.68, -12.83, -141.18, 0.23, 0.56, 11.48
-5.81, -17.06, -139.01, 0.84, 0.55, 9.82
-6.71, -12.70, -133.67, 2.36, 0.68, 7.91
-6.99, -6.53, -128.28, 3.24, 1.44, 7.30
-6.97, 4.19, -120.48, 1.79, 1.25, 7.62
-7.66, 9.02, -118.16, 1.11, 0.71, 7.85
-9.59, 12.17, -117.38, 0.78, -0.42, 8.54
-11.96, 13.03, -115.75, 1.31, -0.67, 8.72
-13.33, 12.52, -112.64, 1.76, -0.34, 8.80
-12.57, 11.89, -105.66, 1.45, 0.57, 8.21
-10.48, 14.03, -100.33, 0.92, 0.26, 8.60
-6.48, 20.84, -92.96, 0.78, -1.01, 9.40
-3.36, 24.20, -86.16, 0.92, -1.02, 10.72
0.50, 22.74, -77.07, -0.53, -0.54, 11.93
2.37, 18.73, -72.33, -1.00, -0.55, 11.96
3.81, 10.88, -65.77, -0.54, -1.07, 12.06
3.83, 2.85, -60.88, 0.56, -0.95, 11.95
3.06, -10.25, -52.61, 1.26, -0.02, 10.72
1.44, -15.85, -45.37, 1.91, 0.25, 9.40
-0.02, -15.66, -41.12, 1.99, -0.08, 9.08
-2.84, -12.21, -36.11, 1.96, -0.87, 8.03
-4.11, -6.94, -33.61, 1.81, -1.11, 7.84
-5.23, 1.54, -31.43, 0.80, -1.11, 8.57
-5.31, 7.13, -31.13, -0.41, -1.08, 8.87
-2.94, 9.70, -30.69, -0.28, -0.62, 9.67
-0.27, 6.98, -28.97, -0.29, -0.53, 9.23
4.51, 2.74, -24.88, -0.01, -0.43, 9.88
7.61, -4.82, -19.33, 0.59, -0.83, 9.78
8.67, -8.74, -15.74, 0.47, -1.00, 9.67
9.07, -12.46, -12.31, 0.54, -0.04, 9.86
8.25, -13.07, -11.44, 0.45, 0.18, 10.01
6.17, -10.28, -10.99, 0.89, 0.16, 9.83
4.28, -6.53, -10.88, 1.37, -0.18, 9.83
1.27, 1.01, -10.60, 0.63, -0.03, 9.64
0.23, 6.11, -11.08, -0.06, 0.27, 9.70
-0.05, 10.40, -12.44, -0.22, 0.22, 10.41
-0.05, 9.97, -11.75, -0.09, -0.05, 10.74
0.40, 8.40, -10.28, -0.40, -0.21, 11.23
1.05, 2.64, -7.45, -0.17, 0.00, 10.36
1.84, -1.27, -5.16, 0.37, 0.34, 9.76
2.17, -2.59, -1.80, 0.03, 0.02, 9.62
1.82, -2.72, -0.40, -0.21, 0.05, 9.15
1.79, -3.33, 0.52, -0.01, 0.14, 8.92
1.84, -3.13, 1.37, 0.30, 0.20, 8.88
1.75, -2.08, 3.51, 0.18, 0.22, 9.22
1.52, -1.51, 5.52, 0.06, 0.38, 9.97
1.50, -2.15, 5.96, -0.21, 0.24, 10.32
0.63, -3.59, 5.52, -0.14, 0.32, 10.24
-0.20, -3.18, 4.95, 0.13, 0.35, 10.89
-2.18, -2.20, 4.69, 0.46, 0.25, 10.92
-3.47, -2.14, 4.55, 0.60, -0.16, 10.76
-5.09, -2.21, 3.75, 0.59, -0.47, 10.89
-5.64, -2.34, 2.88, 0.39, -0.58, 10.64
-5.33, -1.13, 0.71, -0.20, -0.47, 9.80
-4.12, 2.30, -1.55, 0.30, -0.41, 9.22
-3.01, 4.16, -1.77, 0.30, -0.76, 9.20
-1.94, 6.10, -1.17, 0.27, -0.81, 9.07
-1.39, 5.89, -0.95, 0.25, -0.86, 8.65
-0.60, 5.07, -1.36, -0.59, -1.15, 9.11
-0.29, 3.53, -2.32, -0.91, -0.99, 8.84
0.70, 2.02, -3.56, -0.98, -0.98, 9.06
1.59, 1.54, -3.55, -1.04, -0.97, 9.13
3.76, -1.14, -3.12, -0.77, -1.21, 9.33
6.45, -6.47, -3.98, -1.11, -1.63, 9.64
8.31, -8.89, -6.38, -1.32, -1.06, 8.90
12.08, -6.65, -11.50, -1.72, -0.36, 7.37
14.87, -1.92, -16.29, -2.00, -0.31, 8.45
15.20, 3.80, -24.99, -2.59, -0.52, 9.13
14.21, 6.04, -31.45, -2.54, -0.31, 8.85
12.49, 6.95, -40.47, -2.38, -0.13, 9.53
10.47, 4.43, -47.37, -2.74, -0.19, 10.13
9.94, 0.30, -50.45, -2.37, -0.18, 10.57
10.03, -8.35, -52.89, -0.76, -0.23, 10.35
10.42, -11.93, -53.17, -0.25, 0.35, 9.65
11.34, -11.30, -54.38, -0.52, 0.68, 8.61
11.73, -7.69, -57.04, -0.79, 0.52, 8.31
12.03, -1.54, -63.01, -0.65, 0.10, 8.78
11.57, 1.90, -67.54, -0.57, -0.31, 9.83
10.35, 3.92, -74.63, -0.70, 0.46, 10.13
10.57, 6.62, -79.01, -0.40, 0.96, 10.41
10.71, 8.03, -80.87, -0.83, 1.29, 10.97
10.96, 7.03, -83.38, -1.39, 1.23, 11.45
10.90, 4.02, -85.36, -1.86, 0.51, 12.27
9.43, -2.48, -88.73, -1.21, 0.79, 11.83
8.67, -5.36, -90.26, -1.12, 0.93, 12.16
7.36, -9.35, -93.90, -0.19, 1.00, 10.51
7.13, -6.77, -95.69, -0.81, 0.94, 11.24
6.33, -5.08, -98.90, -0.60, 1.09, 10.31
6.24, -2.46, -102.59, -0.14, 1.59, 10.72
5.55, -1.89, -104.78, -0.34, 2.17, 11.15
3.14, -4.20, -107.93, -0.34, 1.55, 10.84
1.37, -5.11, -110.53, -0.93, 1.42, 11.33
-2.35, -6.87, -114.45, -1.08, 1.43, 10.61
-5.86, -4.47, -116.22, -0.85, 1.58, 9.92
-7.33, -4.63, -116.54, -0.64, 2.13, 9.89
-8.67, -9.06, -118.90, -0.42, 1.76, 9.64
-9.95, -10.76, -121.46, -0.19, 0.63, 9.30
-11.88, -9.34, -125.19, -0.45, -0.39, 8.44
-12.03, -4.29, -127.12, -0.73, 0.41, 8.75
-10.28, 4.04, -129.04, -0.92, 0.92, 7.91
-8.58, 5.04, -130.89, -1.05, 0.71, 9.28
-7.95, 2.03, -134.75, -0.80, -0.99, 9.66
-7.57, 0.60, -137.05, -1.21, 0.43, 10.01
-6.58, 2.27, -138.34, -1.68, 0.78, 9.85
-3.37, 7.90, -137.69, -2.12, -0.07, 10.69
-0.82, 6.45, -136.83, -1.85, 1.00, 11.22
1.68, -4.33, -135.09, -1.22, 0.41, 11.27
2.08, -12.56, -135.12, -0.89, -0.15, 11.26
-0.27, -25.02, -136.26, -0.05, 0.47, 12.12
-3.81, -29.13, -136.17, 0.94, 0.23, 9.56
-5.58, -22.03, -131.88, 3.04, 0.34, 7.96
-6.73, -11.24, -124.86, 3.53, 0.81, 7.76
-7.54, -0.31, -121.12, 2.25, 0.13, 7.50
-9.57, 13.79, -119.60, 1.00, 0.19, 7.88
-10.40, 18.67, -119.87, 0.31, 0.15, 9.08
-11.04, 19.65, -118.99, 0.38, -0.24, 8.88
-10.36, 21.18, -116.29, 0.04, -0.32, 9.86
-8.73, 19.59, -110.21, 0.41, 0.63, 10.02
-5.53, 17.28, -104.59, 0.85, 0.67, 9.42
-0.56, 13.67, -95.02, 1.16, -0.13, 10.77
1.04, 10.96, -87.37, 1.00, -0.40, 11.24
1.93, 6.84, -76.52, 0.46, 0.23, 11.14
2.07, 1.25, -67.39, 0.49, 0.33, 11.20
1.14, -3.14, -62.39, 0.74, -0.20, 10.77
-0.82, -8.02, -55.06, 1.30, -0.70, 10.64
-2.56, -11.24, -50.44, 1.71, -0.51, 9.84
-4.93, -13.27, -44.10, 2.06, -0.21, 8.60
-6.10, -11.57, -40.44, 2.06, -0.37, 8.06
-7.13, -6.17, -35.92, 1.76, -0.54, 7.13
-6.35, -1.32, -33.81, 1.35, -0.83, 7.50
-4.64, 4.27, -31.25, 0.83, -1.44, 8.29
-2.51, 6.26, -30.19, 0.46, -1.69, 8.77
1.27, 6.33, -29.52, -0.40, -1.78, 9.32
4.89, 5.95, -30.11, -0.44, -1.31, 9.14
7.06, 5.67, -29.01, 0.03, -0.74, 9.71
9.82, 2.69, -26.11, 0.06, -0.46, 10.17
11.73, -0.76, -23.49, 0.06, -0.29, 10.11
14.13, -3.69, -19.85, 0.49, -0.02, 10.24
14.76, -3.61, -17.50, 0.85, -0.13, 9.98
14.02, -1.83, -15.07, 0.90, -0.41, 9.97
11.70, 1.87, -13.72, 0.46, 0.29, 9.75
9.77, 4.30, -13.63, 0.15, 0.66, 9.99
6.60, 7.19, -14.03, -0.52, 0.75, 10.47
4.35, 7.29, -14.43, -0.52, 0.45, 10.38
1.24, 5.00, -14.34, -0.58, 0.29, 11.05
-0.79, 1.90, -13.61, -0.46, 0.25, 10.78
-3.03, -3.01, -11.97, -0.08, 0.11, 10.59
-4.20, -5.39, -10.67, 0.13, 0.02, 10.23
-5.13, -6.84, -8.89, 0.41, -0.21, 9.29
-5.68, -4.64, -7.42, 0.72, -0.44, 8.73
-5.56, -1.55, -6.46, 0.35, -0.49, 8.92
-4.87, 1.40, -5.88, 0.19, -0.32, 8.84
-3.56, 2.72, -4.88, 0.03, -0.42, 9.21
-1.40, 2.73, -2.67, 0.03, -0.25, 9.53
0.55, 0.87, -0.70, 0.24, -0.79, 9.92
2.85, -3.72, 1.30, 0.47, -0.77, 10.17
4.02, -5.16, 2.03, 0.41, -0.72, 9.22
5.82, -2.27, 2.27, 0.64, -0.58, 8.81
7.51, 1.97, 2.19, 0.46, -0.65, 9.54
8.58, 3.36, 1.75, -0.14, -0.67, 10.19
9.84, 2.94, 0.66, -0.50, -0.58, 10.36
10.04, 1.75, 0.69, -0.03, -0.61, 10.04
10.17, 1.17, 1.99, -0.18, -0.04, 10.18
9.44, -0.21, 2.20, -0.40, -0.07, 10.00
7.19, -2.23, 1.30, -0.40, -0.06, 10.11
5.68, -3.22, 1.06, 0.03, -0.14, 8.84
5.45, -4.14, -0.24, -0.29, 0.19, 9.99
5.27, -6.35, -2.27, -0.58, 0.04, 10.56
7.18, -8.88, -6.85, -1.51, -0.43, 9.47
11.81, -4.34, -14.73, -2.85, -0.30, 9.20
14.09, 2.25, -22.04, -3.72, 0.06, 9.87
15.64, 7.35, -35.01, -4.15, 0.62, 11.08
15.39, 3.86, -43.21, -3.34, 0.97, 11.52
12.61, -2.58, -52.41, -2.42, 1.35, 11.46
7.84, -5.78, -58.16, -2.14, 1.52, 11.15
3.88, -7.10, -61.22, -2.13, 1.46, 10.53
-1.15, -8.17, -64.84, -1.54, 2.04, 10.19
-4.09, -11.18, -67.02, -1.35, 1.76, 10.44
-7.46, -17.44, -72.30, -1.00, 1.15, 9.45
-9.05, -19.10, -78.62, -1.00, 0.60, 9.43
-10.06, -16.55, -83.22, -1.02, 0.93, 8.64
-9.31, -5.52, -89.50, -0.22, 1.52, 7.93
-7.98, 3.17, -91.81, -0.37, 1.23, 8.81
-6.94, 9.12, -94.50, -0.98, 1.04, 10.06
-6.29, 7.10, -96.92, -1.04, 0.67, 10.35
-4.73, -0.08, -97.70, -0.74, 0.55, 11.48
-4.33, -6.35, -97.56, -0.17, 0.45, 11.12
-3.56, -9.96, -97.24, 0.19, 0.61, 10.17
-4.30, -9.30, -97.37, 1.33, 0.95, 10.03
-5.48, -7.55, -96.76, 2.17, 0.76, 8.53
-5.87, -0.67, -92.05, 2.40, 0.91, 8.13
-5.47, 4.55, -89.99, 2.23, 1.04, 8.32
-3.40, 9.77, -83.47, 1.94, 0.72, 8.48
-1.36, 10.10, -79.86, 1.84, 0.47, 9.10
0.49, 8.59, -75.54, 1.39, -0.16, 10.35
0.22, 8.56, -71.66, 1.46, -0.19, 9.79
0.05, 9.75, -68.39, 1.11, 0.73, 9.79
0.72, 10.68, -63.09, 1.13, 1.54, 9.89
2.11, 9.48, -59.59, 1.05, 0.93, 10.11
3.36, 5.01, -54.77, 0.81, -0.08, 11.22
2.64, 1.53, -52.32, 0.58, -0.39, 11.69
0.37, -1.69, -48.57, 1.41, -0.35, 11.19
-1.95, -1.93, -45.50, 1.82, -0.30, 10.98
-4.91, 0.27, -40.47, 1.72, -0.28, 9.93
-6.82, 3.75, -38.37, 0.96, -0.26, 10.16
-9.88, 9.25, -37.32, 0.64, -0.63, 9.75
-10.57, 11.44, -36.51, 0.76, -1.00, 10.34
-11.60, 12.99, -33.84, 0.88, -1.48, 9.55
-11.29, 17.30, -29.37, 0.58, -1.55, 9.67
-10.71, 18.67, -26.23, 0.47, -1.29, 9.07
-7.96, 18.84, -21.73, 0.17, -1.16, 8.50
-5.69, 16.55, -19.08, -0.18, -1.16, 8.43
-2.62, 12.28, -16.08, -0.68, -0.96, 9.22
-0.91, 8.02, -14.17, -0.72, -0.54, 8.97
2.14, 2.56, -10.67, -0.82, -0.18, 9.01
5.87, -0.93, -6.27, -0.60, 0.19, 8.82
8.05, -2.59, -2.78, -0.49, -0.47, 9.12
9.54, -5.70, 0.83, -0.89, -0.64, 9.63
9.74, -7.97, 1.89, -0.60, -0.56, 9.33
9.74, -10.67, 2.46, -0.20, -0.33, 9.02
9.57, -10.55, 2.62, -0.24, -0.50, 9.18
8.53, -8.02, 2.19, -0.11, -0.56, 8.84
7.44, -4.07, 1.69, 0.17, -0.55, 9.29
6.41, -1.95, 1.51, 0.23, -0.90, 9.85
5.11, -1.18, 0.57, 0.01, -1.00, 9.94
5.04, -1.14, -0.38, 0.08, -0.77, 10.49
4.54, -0.62, -1.93, 0.06, -0.77, 10.62
4.73, 1.46, -3.21, -0.18, -0.91, 10.62
4.74, 3.40, -6.01, -0.45, -0.79, 10.70
4.34, 4.41, -8.35, -0.58, -0.76, 11.11
3.30, 5.49, -11.09, -0.58, 0.12, 10.68
3.29, 4.20, -12.12, -0.49, -0.27, 10.93
5.33, -1.92, -13.49, -1.34, -1.11, 11.24
8.67, -5.87, -16.45, -1.70, -1.33, 10.10
12.15, -4.72, -19.81, -2.21, -0.69, 9.36
15.74, -1.35, -26.54, -2.68, -0.02, 10.04
15.70, -1.93, -31.83, -2.66, -0.16, 9.99
13.21, -4.92, -39.57, -1.65, -0.07, 9.12
11.12, -6.40, -43.07, -1.42, 0.53, 8.73
7.94, -8.28, -46.63, -1.13, 1.30, 8.31
6.32, -10.70, -48.97, -0.96, 1.15, 8.58
4.01, -17.07, -53.54, -0.25, 0.50, 8.85
1.94, -18.61, -57.64, 0.27, 0.06, 7.96
0.32, -13.62, -59.87, 0.31, -0.06, 7.52
-1.95, 2.77, -62.84, 0.05, 0.01, 8.06
-2.40, 12.86, -64.06, -0.42, 0.17, 7.48
-0.53, 24.25, -66.15, -1.79, 0.36, 10.20
1.31, 26.43, -68.14, -2.64, 0.73, 11.95
4.90, 18.27, -71.72, -3.29, -0.31, 13.68
7.52, 6.60, -73.75, -2.76, -0.71, 13.65
9.23, -9.70, -74.61, -1.32, -0.30, 12.96
8.82, -15.34, -73.95, -0.74, 0.60, 11.94
6.78, -17.81, -73.56, -0.49, 1.47, 10.17
5.29, -16.57, -74.49, 0.34, 1.67, 9.75
4.33, -14.18, -74.91, 0.80, 1.53, 10.04
2.12, -9.52, -74.91, 1.29, 1.33, 10.43
0.50, -8.32, -74.63, 1.65, 1.00, 10.17
-0.92, -8.96, -74.04, 1.71, 1.05, 8.78
-1.50, -6.66, -74.38, 1.01, 0.95, 8.35
-1.98, -0.72, -77.04, -0.04, 1.59, 7.86
-1.36, 3.54, -79.23, -0.07, 1.68, 8.48
-0.78, 6.19, -80.67, 0.01, 0.54, 9.58
-0.58, 6.39, -81.54, -1.48, 0.28, 9.91
-0.62, 5.23, -83.24, -1.86, 0.21, 10.47
-0.27, 0.34, -86.41, -1.32, -0.15, 9.74
0.92, -2.56, -88.07, -1.37, 0.32, 9.57
2.61, -3.11, -90.16, -0.35, -0.71, 9.36
4.52, -2.21, -90.37, -0.70, -0.36, 9.57
6.98, -2.06, -93.96, -1.00, 1.00, 9.06
8.39, 4.90, -98.01, -0.94, -0.24, 8.99
8.09, 8.19, -99.84, -1.33, 0.39, 8.69
6.68, 8.09, -102.91, -1.69, 0.44, 10.84
5.13, 4.20, -105.52, -1.96, 0.26, 10.95
3.97, -4.01, -108.83, -2.06, 0.86, 11.59
3.51, -8.70, -110.05, -1.36, 1.37, 10.01
5.07, -9.36, -110.94, -0.68, 0.80, 10.95
4.75, -11.31, -113.47, -1.04, 0.67, 9.59
4.47, -9.94, -117.03, -1.06, 1.02, 9.01
2.94, -1.23, -122.37, -0.60, 0.47, 9.46
1.76, 3.15, -125.02, -0.62, -0.05, 10.57
-0.14, 3.15, -128.51, -1.22, 0.27, 10.53
-0.05, 2.66, -129.57, -0.85, 0.79, 10.20
-0.82, -0.63, -129.36, -0.13, 0.78, 10.84
-2.42, -3.65, -129.28, 0.19, 0.53, 10.22
-5.58, -8.11, -128.66, 0.49, 0.33, 10.13
-8.87, -8.87, -126.07, 1.00, 0.80, 8.59
-9.60, -7.65, -123.31, 1.77, 1.41, 8.71
-9.84, -6.22, -118.82, 1.32, 0.84, 9.05
-10.60, -3.25, -117.07, 1.37, 0.13, 10.02
-11.65, 1.17, -113.55, 1.35, 0.33, 9.21
-12.11, 4.96, -110.69, 1.01, 0.60, 9.63
-11.69, 11.22, -105.29, 1.09, 0.06, 8.57
-9.85, 13.64, -100.82, 1.25, 0.04, 10.08
-7.35, 11.83, -93.92, 1.25, -0.49, 9.37
-1.27, 9.24, -85.30, 1.21, -0.64, 10.09
2.49, 6.63, -79.66, 0.87, -0.17, 10.05
8.13, 5.29, -71.72, 1.28, -1.21, 10.33
9.78, 3.81, -66.60, 1.15, -1.67, 10.38
9.89, 1.11, -59.67, 1.19, -1.52, 10.37
8.45, 0.10, -55.32, 1.27, -1.11, 9.82
6.34, 0.90, -48.71, 1.27, -0.40, 8.81
4.94, 1.88, -44.83, 1.00, -0.17, 9.02
2.08, 1.70, -40.12, 0.62, -0.63, 9.66
-0.68, -3.33, -36.65, 0.86, -0.57, 10.25
-2.66, -5.86, -34.33, 0.86, -0.40, 10.19
-4.49, -5.87, -30.74, 0.57, -0.32, 9.56
-4.26, -4.59, -28.53, 0.43, 0.02, 9.05
-2.33, -1.44, -25.79, -0.12, -0.23, 9.61
-0.40, -0.07, -24.57, -0.40, -0.56, 9.95
2.64, 0.40, -23.53, -0.55, -0.37, 10.33
4.71, -0.43, -22.80, -0.13, 0.05, 10.30
6.58, -2.09, -21.24, 0.28, -0.05, 10.04
6.90, -1.24, -19.62, 0.72, 0.28, 9.37
6.39, 0.82, -18.06, 1.15, 0.33, 8.73
5.36, 5.11, -15.44, 0.81, 0.33, 9.60
4.01, 5.98, -14.42, 0.70, 0.35, 9.34
2.08, 6.49, -13.72, 0.57, 0.20, 9.38
0.72, 7.18, -13.40, 0.47, 0.18, 9.90
-1.78, 6.13, -12.89, 0.15, 0.58, 9.72
-2.41, 6.27, -11.76, 0.08, 0.24, 10.50
-3.41, 4.57, -9.16, -0.47, 0.52, 11.05
-3.17, 0.14, -6.36, -0.48, 0.81, 11.38
-2.65, -3.93, -4.31, -0.33, 0.91, 11.36
-2.08, -7.77, -0.85, -0.07, 0.66, 10.46
-2.26, -8.00, 1.67, 0.14, 0.25, 10.19
-3.17, -6.77, 4.49, 0.06, 0.01, 10.73
-4.17, -7.32, 4.95, -0.09, -0.06, 10.40
-5.81, -8.09, 4.57, 0.02, -0.39, 10.29
-7.01, -7.95, 3.94, 0.49, -0.53, 9.94
-8.64, -5.85, 4.19, 1.20, -0.28, 8.90
-8.72, -1.56, 4.92, 1.22, 0.19, 8.46
-8.35, 1.40, 5.32, 1.30, -0.36, 8.68
-7.35, 4.62, 5.10, 1.23, -1.30, 8.40
-6.39, 6.63, 4.71, 0.86, -1.44, 8.29
-4.39, 9.90, 3.16, -0.42, -1.18, 9.11
-2.85, 10.21, 1.78, -0.58, -1.00, 8.83
0.11, 8.30, 0.71, -0.47, -0.79, 9.65
1.46, 6.04, 1.17, -0.48, -0.65, 9.75
3.21, 0.57, 2.89, -0.46, -0.71, 9.80
4.80, -5.42, 4.57, -0.30, -0.04, 9.66
5.45, -7.75, 5.39, -0.35, -0.08, 9.43
5.66, -8.35, 6.10, 0.09, -0.17, 8.77
5.62, -7.48, 6.80, -0.05, -0.05, 9.13
4.97, -6.07, 7.77, 0.45, -0.16, 9.13
4.83, -5.59, 8.73, 0.63, -0.20, 9.62
4.22, -6.41, 8.89, 0.66, -0.30, 9.54
4.29, -7.02, 8.11, 0.81, -0.86, 10.00
4.65, -6.77, 6.00, 1.04, -0.84, 9.53
5.54, 1.05, 3.72, 0.54, -0.06, 9.24
6.50, 8.09, 2.11, 0.71, 0.21, 9.43
7.93, 14.83, 1.22, 0.51, -0.32, 9.99
7.77, 15.90, 1.16, 0.29, -0.55, 10.27
6.32, 13.64, 1.11, -0.37, -0.53, 11.29
4.20, 10.30, 1.03, -0.31, -0.36, 10.80
1.72, 6.23, 1.54, -0.01, 0.12, 10.11
-0.01, 4.92, 1.98, -0.16, 0.34, 10.22
-2.85, 2.71, 2.98, -0.44, 0.42, 10.14
-4.22, 0.19, 4.20, -0.27, -0.03, 10.77
-5.00, -1.75, 5.25, -0.35, 0.39, 10.47
-4.69, -1.46, 6.15, -0.76, 0.10, 11.21
-3.68, -2.62, 6.14, -0.11, -0.40, 10.86
-1.31, -4.71, 5.04, 0.21, -0.98, 10.62
-0.07, -2.23, 3.72, 0.50, -0.67, 9.39
1.98, 8.71, 2.39, 0.43, -0.31, 8.64
3.05, 14.56, 1.63, -0.02, -0.06, 8.71
3.37, 17.80, 0.15, -0.66, 0.02, 9.35
2.80, 15.70, -1.24, -0.84, -0.05, 10.02
1.88, 12.26, -1.51, -0.95, 0.10, 9.66
0.34, 6.88, -1.21, -1.03, 0.19, 9.77
-0.57, 3.40, -0.66, -1.12, 0.70, 9.51
-1.76, -0.81, 0.26, -1.07, 0.94, 9.96
-2.74, -3.85, 0.85, -1.10, 0.35, 9.59
-3.63, -7.12, 1.40, -1.03, 0.14, 9.57
-4.21, -8.49, 1.82, -0.94, -0.33, 9.76
-4.64, -10.08, 2.63, -0.70, -0.04, 10.55
-3.90, -12.12, 2.39, -0.76, 0.14, 10.44
-2.69, -12.54, 1.49, -0.12, 0.07, 10.19
-0.77, -9.78, 0.02, 0.71, -1.08, 9.75
-0.08, -6.61, -1.43, 0.98, -1.24, 10.11
0.37, 0.52, -4.24, 0.40, -1.59, 9.10
0.76, 7.09, -7.00, 0.13, -1.17, 7.98
3.62, 14.08, -12.25, -0.99, 0.03, 8.65
4.92, 14.57, -17.11, -1.89, -0.63, 8.50
8.38, 13.29, -25.52, -2.75, -1.62, 8.80
10.60, 8.83, -33.54, -2.78, -0.87, 9.91
11.26, 6.68, -37.48, -3.02, -0.58, 10.28
10.86, 2.91, -42.88, -3.12, 0.86, 10.24
9.91, 0.60, -45.98, -3.46, 1.07, 10.70
7.32, -4.45, -50.25, -2.94, 1.07, 10.28
6.10, -10.17, -52.27, -1.90, 1.37, 10.28
4.49, -19.92, -53.57, -1.39, 1.31, 10.73
3.75, -24.56, -55.47, -0.91, 0.75, 10.00
4.04, -25.26, -57.94, -0.65, 0.58, 9.51
5.42, -15.19, -63.23, -0.49, 0.65, 6.93
6.34, -0.43, -67.28, -0.80, 0.29, 8.85
4.71, 12.67, -72.65, -1.12, -0.26, 9.62
5.46, 13.50, -75.55, -1.98, -0.30, 10.35
9.98, 2.24, -80.08, -1.45, 1.77, 11.84
11.88, -12.66, -83.09, -0.36, 2.40, 12.45
10.93, -18.42, -84.93, 0.03, 1.79, 11.57
6.39, -17.31, -87.81, -0.09, 1.53, 9.87
2.21, -12.66, -89.49, 0.33, 1.72, 9.87
-4.01, -3.36, -89.92, 1.31, 2.86, 8.94
-5.97, -0.48, -88.21, 2.05, 3.27, 10.85
-8.94, -9.12, -86.82, 0.82, 2.26, 11.90
-10.65, -14.53, -88.23, 0.62, 1.80, 11.27
-13.22, -14.22, -89.75, 2.08, 1.57, 8.55
-13.21, -3.81, -89.05, 2.01, 1.18, 7.45
-12.65, 4.03, -89.45, 1.39, 1.27, 8.44
-10.87, 12.80, -89.87, 0.71, 1.25, 7.76
-8.62, 17.55, -90.52, -0.59, 1.00, 9.37
-6.15, 17.07, -92.54, -1.48, -0.07, 10.42
-4.59, 12.75, -94.10, -2.00, -0.75, 10.69
-1.88, 5.03, -97.61, -2.48, -0.99, 10.48
1.16, 0.26, -99.40, -2.41, -0.13, 9.72
6.31, -3.71, -102.68, -2.01, 0.86, 10.11
8.64, -3.46, -106.58, -1.23, 0.09, 9.35
8.83, -2.10, -108.33, -0.63, -0.18, 8.97
6.81, 1.02, -111.34, -1.92, 1.02, 9.32
4.52, 3.02, -114.51, -1.88, 1.26, 9.32
1.76, 2.83, -119.03, -2.03, 0.85, 9.85
-0.29, -0.36, -121.40, -1.99, 0.89, 10.67
-3.09, -7.32, -123.93, -2.02, 0.40, 10.27
-5.04, -11.65, -125.71, -1.00, 0.65, 10.39
-5.60, -13.28, -126.31, -0.93, 0.69, 9.61
-5.67, -15.30, -130.00, -0.76, 1.04, 9.83
-5.29, -13.65, -132.87, -0.88, 0.80, 9.51
